id_event,id_article,article_bias,id_sentence,sentence_text,bias_score
4,36.0,3,13,"""I just sort of rolled my eyes,"" said Jackson, a former Asia specialist for the Defense Department who is now at New Zealand's Victoria University of Wellington.",0
4,36.0,3,14,"He says this is just posturing from Tillerson because the U.S. can't effectively say it wants to talk when its goal is complete, verifiable denuclearization by North Korea.",0
4,36.0,3,15,"For Pyongyang, giving up its nuclear program is a non-starter.",0
4,36.0,3,16,"""We know that North Korea is not going to go there.",1
4,36.0,3,17,"So if you want to actually negotiate something, you can't have an unrealistic goal,"" Jackson says.",1
4,36.0,3,18,"In Seoul, James Kim of the policy think tank the Asan Institute says the significance of this depends on North Korea's response to Tillerson.",1
4,36.0,3,19,"""It really depends whether North Korea stops testing and comes to the bargaining table to talk, or they continue to test and [show they're] not going to engage in any talks at this time,"" Kim says.",1
4,36.0,3,t,"Tillerson Makes A N. Korea Overture, But It Highlights His Credibility Problem",1
4,36.0,3,0,"Tillerson Makes A N. Korea Overture, But It Highlights His Credibility Problem",1
4,36.0,3,1,Secretary of State Rex Tillerson is ready to talk about talking to North Korea.,1
4,36.0,3,2,"""We're ready to talk anytime North Korea would like to talk.",1
4,36.0,3,3,"And we're ready to have the first meeting without precondition,"" he said, in remarks Tuesday at the Atlantic Council, a think tank in Washington, D.C.",1
4,36.0,3,4,"It sounds like a chance for a diplomatic resolution to the dangerous nuclear crisis with North Korea, which has gotten tenser in recent months after North Korea's sixth nuclear test and two successful launches of intercontinental ballistic missiles.",1
4,36.0,3,5,"Throughout 2017, incendiary threats and name-calling have flown from the U.S. and Pyongyang, the North Korean capital, and the U.S. policy of ""maximum pressure"" has led to increasing sanctions to starve North Korea of resources.",0
4,36.0,3,6,"Now, the secretary of state is saying the U.S. wants to sit down with North Korean leaders.",1
4,36.0,3,7,"""We can talk about the weather if you want,"" Tillerson said, in his overture to North Korea.",1
4,36.0,3,8,"""We can talk about whether it's going to be a square table or a round table if that's what you're excited about.",1
4,36.0,3,9,But can we at least sit down and see each other face to face?,1
4,36.0,3,10,"And then we can begin to lay out a map, a road map of what we might be willing to work towards.",1
4,36.0,3,11,"I don't think - it's not realistic to say we're only going to talk if you come to the table ready to give up your program.""",0
4,36.0,3,12,Some North Korea security watchers - like Van Jackson - are skeptical.,1
4,36.0,3,13,"""I just sort of rolled my eyes,"" said Jackson, a former Asia specialist for the Defense Department who is now at New Zealand's Victoria University of Wellington.",1
4,36.0,3,14,"He says this is just posturing from Tillerson because the U.S. can't effectively say it wants to talk when its goal is complete, verifiable denuclearization by North Korea.",1
4,36.0,3,15,"For Pyongyang, giving up its nuclear program is a non-starter.",1
4,36.0,3,16,"""We know that North Korea is not going to go there.",1
4,36.0,3,17,"So if you want to actually negotiate something, you can't have an unrealistic goal,"" Jackson says.",0
4,36.0,3,18,"In Seoul, James Kim of the policy think tank the Asan Institute says the significance of this depends on North Korea's response to Tillerson.",1
4,36.0,3,19,"""It really depends whether North Korea stops testing and comes to the bargaining table to talk, or they continue to test and [show they're] not going to engage in any talks at this time,"" Kim says.",1
4,36.0,1,t,"Tillerson Makes A N. Korea Overture, But It Highlights His Credibility Problem",0
4,36.0,1,0,"Tillerson Makes A N. Korea Overture, But It Highlights His Credibility Problem",0
4,36.0,1,1,Secretary of State Rex Tillerson is ready to talk about talking to North Korea.,0
4,36.0,1,2,"""We're ready to talk anytime North Korea would like to talk.",0
4,36.0,1,3,"And we're ready to have the first meeting without precondition,"" he said, in remarks Tuesday at the Atlantic Council, a think tank in Washington, D.C.",0
4,36.0,1,4,"It sounds like a chance for a diplomatic resolution to the dangerous nuclear crisis with North Korea, which has gotten tenser in recent months after North Korea's sixth nuclear test and two successful launches of intercontinental ballistic missiles.",0
4,36.0,1,5,"Throughout 2017, incendiary threats and name-calling have flown from the U.S. and Pyongyang, the North Korean capital, and the U.S. policy of ""maximum pressure"" has led to increasing sanctions to starve North Korea of resources.",1
4,36.0,1,6,"Now, the secretary of state is saying the U.S. wants to sit down with North Korean leaders.",0
4,36.0,1,7,"""We can talk about the weather if you want,"" Tillerson said, in his overture to North Korea.",0
4,36.0,1,8,"""We can talk about whether it's going to be a square table or a round table if that's what you're excited about.",0
4,36.0,1,9,But can we at least sit down and see each other face to face?,0
4,36.0,1,10,"And then we can begin to lay out a map, a road map of what we might be willing to work towards.",0
4,36.0,1,11,"I don't think - it's not realistic to say we're only going to talk if you come to the table ready to give up your program.""",0
4,36.0,1,12,Some North Korea security watchers - like Van Jackson - are skeptical.,0
4,36.0,1,13,"""I just sort of rolled my eyes,"" said Jackson, a former Asia specialist for the Defense Department who is now at New Zealand's Victoria University of Wellington.",0
4,36.0,1,14,"He says this is just posturing from Tillerson because the U.S. can't effectively say it wants to talk when its goal is complete, verifiable denuclearization by North Korea.",0
4,36.0,1,15,"For Pyongyang, giving up its nuclear program is a non-starter.",0
4,36.0,1,16,"""We know that North Korea is not going to go there.",0
4,36.0,1,17,"So if you want to actually negotiate something, you can't have an unrealistic goal,"" Jackson says.",0
4,36.0,1,18,"In Seoul, James Kim of the policy think tank the Asan Institute says the significance of this depends on North Korea's response to Tillerson.",0
4,36.0,1,19,"""It really depends whether North Korea stops testing and comes to the bargaining table to talk, or they continue to test and [show they're] not going to engage in any talks at this time,"" Kim says.",0
4,37.0,1,t,Tillerson tries to quell anxieties at State Dept. amid questions about his future,0
4,37.0,1,0,"Ten months after taking office and seven months after beginning a ""redesign"" of the department that critics say has hollowed it out, Secretary of State Rex Tillerson is making a push to be more transparent and open and boost sagging morale - starting",0
4,37.0,1,1,"The push, described by a senior State Department official, comes as questions about his future continue to haunt Tillerson, after a White House plot to oust him was leaked to the press two weeks ago.",0
4,37.0,1,2,But Tillerson doubled down on his plans to revamp the nation's foreign service agency and pushed back on continued reports that it was being dismantled.,0
4,37.0,1,3,"In particular, after a monthslong multimillion-dollar process that included 35,000 State Department and USAID employees taking an online survey, 300 in-person interviews and employee-led teams narrowing those ideas down with the help of two outside c",0
4,37.0,1,4,"Some of the ideas got applause from those in attendance in Washington, such as an end to the hiring freeze for employees' spouses at posts around the world.",0
4,37.0,1,5,"But that freeze was implemented by Tillerson, and a broader one remains in place for department employees.",0
4,37.0,1,6,"It's been the cause of much frustration for missions and diplomats, although the State Department counters that Tillerson has signed 2,400 exemptions and denied only one to two dozen.",0
4,37.0,1,7,"Tillerson also got applause for announcing a streamlining of the security clearance process, which ""was frustrating for me,"" he said to laughs, and for changes to personnel policy that allow employees on medical or maternity leave to telecommute inst",0
4,37.0,1,8,"But after months of planning that was seen as secretive by Capitol Hill and cuts to staffing through attrition, resignations, retirements and buy-outs, critics called it a small pot to show for his efforts.",0
4,37.0,1,9,"""These are drops in a bucket compared to the magnitude of issues facing this department,"" Sen. Ben Cardin, D-Md., the ranking member of the Senate Foreign Relations Committee, said in a statement.",0
4,37.0,1,10,"""These problems have been needlessly inflicted by this administration ...",0
4,37.0,1,11,"It will take a lot of hard work to help State and USAID recover from the damage the freeze and rudderless 'redesign' have done.""",0
4,37.0,1,12,"Tillerson referred to some bigger changes coming down the line, including upgrading and integrating the IT and HR systems, streamlining the process for policy to be created and raised to his attention and eliminating duplicative systems and processe",0
4,37.0,1,13,"He said that there will be no embassy or consulate closures but that there will be a re-evaluation of how many people are needed at various posts - citing London, Paris and Rome as missions that will likely be cut back.",0
4,37.0,1,14,"These new projects are two or three years in the future, he said - implying that he was sticking around to see them through.",0
4,37.0,1,15,"In the face of the reports that he was being ousted, Tillerson was at his most passionate talking about organizational performance, saying finding ways to increase it has been ""one of the things I've gotten the greatest satisfaction from"" in his car",0
4,37.0,1,16,"""The actual task at hand of dealing with North Korea?",0
4,37.0,1,17,"I don't enjoy that,"" he told the room of employees and those watching at posts around the world.",0
4,37.0,1,18,"""But I enjoy working with Susan Thornton on it,"" referring to the acting assistant secretary of state for East Asian and Pacific affairs as an example of a colleague he's gotten to know.",0
4,37.0,1,19,"""Unleashing"" the talent of the department's personnel seemed to be his top priority.",0
4,37.0,2,t,Tillerson tries to quell anxieties at State Dept. amid questions about his future,0
4,37.0,2,0,"Ten months after taking office and seven months after beginning a ""redesign"" of the department that critics say has hollowed it out, Secretary of State Rex Tillerson is making a push to be more transparent and open and boost sagging morale - starting",0
4,37.0,2,1,"The push, described by a senior State Department official, comes as questions about his future continue to haunt Tillerson, after a White House plot to oust him was leaked to the press two weeks ago.",0
4,37.0,2,2,But Tillerson doubled down on his plans to revamp the nation's foreign service agency and pushed back on continued reports that it was being dismantled.,0
4,37.0,2,3,"In particular, after a monthslong multimillion-dollar process that included 35,000 State Department and USAID employees taking an online survey, 300 in-person interviews and employee-led teams narrowing those ideas down with the help of two outside c",0
4,37.0,2,4,"Some of the ideas got applause from those in attendance in Washington, such as an end to the hiring freeze for employees' spouses at posts around the world.",0
4,37.0,2,5,"But that freeze was implemented by Tillerson, and a broader one remains in place for department employees.",0
4,37.0,2,6,"It's been the cause of much frustration for missions and diplomats, although the State Department counters that Tillerson has signed 2,400 exemptions and denied only one to two dozen.",0
4,37.0,2,7,"Tillerson also got applause for announcing a streamlining of the security clearance process, which ""was frustrating for me,"" he said to laughs, and for changes to personnel policy that allow employees on medical or maternity leave to telecommute inst",0
4,37.0,2,8,"But after months of planning that was seen as secretive by Capitol Hill and cuts to staffing through attrition, resignations, retirements and buy-outs, critics called it a small pot to show for his efforts.",0
4,37.0,2,9,"""These are drops in a bucket compared to the magnitude of issues facing this department,"" Sen. Ben Cardin, D-Md., the ranking member of the Senate Foreign Relations Committee, said in a statement.",0
4,37.0,2,10,"""These problems have been needlessly inflicted by this administration ...",0
4,37.0,2,11,"It will take a lot of hard work to help State and USAID recover from the damage the freeze and rudderless 'redesign' have done.""",0
4,37.0,2,12,"Tillerson referred to some bigger changes coming down the line, including upgrading and integrating the IT and HR systems, streamlining the process for policy to be created and raised to his attention and eliminating duplicative systems and processe",0
4,37.0,2,13,"He said that there will be no embassy or consulate closures but that there will be a re-evaluation of how many people are needed at various posts - citing London, Paris and Rome as missions that will likely be cut back.",0
4,37.0,2,14,"These new projects are two or three years in the future, he said - implying that he was sticking around to see them through.",0
4,37.0,2,15,"In the face of the reports that he was being ousted, Tillerson was at his most passionate talking about organizational performance, saying finding ways to increase it has been ""one of the things I've gotten the greatest satisfaction from"" in his car",0
4,37.0,2,16,"""The actual task at hand of dealing with North Korea?",0
4,37.0,2,17,"I don't enjoy that,"" he told the room of employees and those watching at posts around the world.",0
4,37.0,2,18,"""But I enjoy working with Susan Thornton on it,"" referring to the acting assistant secretary of state for East Asian and Pacific affairs as an example of a colleague he's gotten to know.",0
4,37.0,2,19,"""Unleashing"" the talent of the department's personnel seemed to be his top priority.",0
4,37.0,3,t,Tillerson tries to quell anxieties at State Dept. amid questions about his future,0
4,37.0,3,0,"Ten months after taking office and seven months after beginning a ""redesign"" of the department that critics say has hollowed it out, Secretary of State Rex Tillerson is making a push to be more transparent and open and boost sagging morale - starting",1
4,37.0,3,1,"The push, described by a senior State Department official, comes as questions about his future continue to haunt Tillerson, after a White House plot to oust him was leaked to the press two weeks ago.",1
4,37.0,3,2,But Tillerson doubled down on his plans to revamp the nation's foreign service agency and pushed back on continued reports that it was being dismantled.,0
4,37.0,3,3,"In particular, after a monthslong multimillion-dollar process that included 35,000 State Department and USAID employees taking an online survey, 300 in-person interviews and employee-led teams narrowing those ideas down with the help of two outside c",0
4,37.0,3,4,"Some of the ideas got applause from those in attendance in Washington, such as an end to the hiring freeze for employees' spouses at posts around the world.",0
4,37.0,3,5,"But that freeze was implemented by Tillerson, and a broader one remains in place for department employees.",1
4,37.0,3,6,"It's been the cause of much frustration for missions and diplomats, although the State Department counters that Tillerson has signed 2,400 exemptions and denied only one to two dozen.",1
4,37.0,3,7,"Tillerson also got applause for announcing a streamlining of the security clearance process, which ""was frustrating for me,"" he said to laughs, and for changes to personnel policy that allow employees on medical or maternity leave to telecommute inst",1
4,37.0,3,8,"But after months of planning that was seen as secretive by Capitol Hill and cuts to staffing through attrition, resignations, retirements and buy-outs, critics called it a small pot to show for his efforts.",0
4,37.0,3,9,"""These are drops in a bucket compared to the magnitude of issues facing this department,"" Sen. Ben Cardin, D-Md., the ranking member of the Senate Foreign Relations Committee, said in a statement.",0
4,37.0,3,10,"""These problems have been needlessly inflicted by this administration ...",0
4,37.0,3,11,"It will take a lot of hard work to help State and USAID recover from the damage the freeze and rudderless 'redesign' have done.""",1
4,37.0,3,12,"Tillerson referred to some bigger changes coming down the line, including upgrading and integrating the IT and HR systems, streamlining the process for policy to be created and raised to his attention and eliminating duplicative systems and processe",1
4,37.0,3,13,"He said that there will be no embassy or consulate closures but that there will be a re-evaluation of how many people are needed at various posts - citing London, Paris and Rome as missions that will likely be cut back.",1
4,37.0,3,14,"These new projects are two or three years in the future, he said - implying that he was sticking around to see them through.",0
4,37.0,3,15,"In the face of the reports that he was being ousted, Tillerson was at his most passionate talking about organizational performance, saying finding ways to increase it has been ""one of the things I've gotten the greatest satisfaction from"" in his car",0
4,37.0,3,16,"""The actual task at hand of dealing with North Korea?",1
4,37.0,3,17,"I don't enjoy that,"" he told the room of employees and those watching at posts around the world.",1
4,37.0,3,18,"""But I enjoy working with Susan Thornton on it,"" referring to the acting assistant secretary of state for East Asian and Pacific affairs as an example of a colleague he's gotten to know.",1
4,37.0,3,19,"""Unleashing"" the talent of the department's personnel seemed to be his top priority.",1
4,37.0,3,t,Tillerson tries to quell anxieties at State Dept. amid questions about his future,1
4,37.0,3,0,"Ten months after taking office and seven months after beginning a ""redesign"" of the department that critics say has hollowed it out, Secretary of State Rex Tillerson is making a push to be more transparent and open and boost sagging morale - starting",0
4,37.0,3,1,"The push, described by a senior State Department official, comes as questions about his future continue to haunt Tillerson, after a White House plot to oust him was leaked to the press two weeks ago.",1
4,37.0,3,2,But Tillerson doubled down on his plans to revamp the nation's foreign service agency and pushed back on continued reports that it was being dismantled.,1
4,37.0,3,3,"In particular, after a monthslong multimillion-dollar process that included 35,000 State Department and USAID employees taking an online survey, 300 in-person interviews and employee-led teams narrowing those ideas down with the help of two outside c",1
4,37.0,3,4,"Some of the ideas got applause from those in attendance in Washington, such as an end to the hiring freeze for employees' spouses at posts around the world.",1
4,37.0,3,5,"But that freeze was implemented by Tillerson, and a broader one remains in place for department employees.",1
4,37.0,3,6,"It's been the cause of much frustration for missions and diplomats, although the State Department counters that Tillerson has signed 2,400 exemptions and denied only one to two dozen.",1
4,37.0,3,7,"Tillerson also got applause for announcing a streamlining of the security clearance process, which ""was frustrating for me,"" he said to laughs, and for changes to personnel policy that allow employees on medical or maternity leave to telecommute inst",1
4,37.0,3,8,"But after months of planning that was seen as secretive by Capitol Hill and cuts to staffing through attrition, resignations, retirements and buy-outs, critics called it a small pot to show for his efforts.",0
4,37.0,3,9,"""These are drops in a bucket compared to the magnitude of issues facing this department,"" Sen. Ben Cardin, D-Md., the ranking member of the Senate Foreign Relations Committee, said in a statement.",1
4,37.0,3,10,"""These problems have been needlessly inflicted by this administration ...",1
4,37.0,3,11,"It will take a lot of hard work to help State and USAID recover from the damage the freeze and rudderless 'redesign' have done.""",1
4,37.0,3,12,"Tillerson referred to some bigger changes coming down the line, including upgrading and integrating the IT and HR systems, streamlining the process for policy to be created and raised to his attention and eliminating duplicative systems and processe",1
4,37.0,3,13,"He said that there will be no embassy or consulate closures but that there will be a re-evaluation of how many people are needed at various posts - citing London, Paris and Rome as missions that will likely be cut back.",1
4,37.0,3,14,"These new projects are two or three years in the future, he said - implying that he was sticking around to see them through.",1
4,37.0,3,15,"In the face of the reports that he was being ousted, Tillerson was at his most passionate talking about organizational performance, saying finding ways to increase it has been ""one of the things I've gotten the greatest satisfaction from"" in his car",0
4,37.0,3,16,"""The actual task at hand of dealing with North Korea?",1
4,37.0,3,17,"I don't enjoy that,"" he told the room of employees and those watching at posts around the world.",1
4,37.0,3,18,"""But I enjoy working with Susan Thornton on it,"" referring to the acting assistant secretary of state for East Asian and Pacific affairs as an example of a colleague he's gotten to know.",1
4,37.0,3,19,"""Unleashing"" the talent of the department's personnel seemed to be his top priority.",1
4,37.0,2,t,Tillerson tries to quell anxieties at State Dept. amid questions about his future,0
4,37.0,2,0,"Ten months after taking office and seven months after beginning a ""redesign"" of the department that critics say has hollowed it out, Secretary of State Rex Tillerson is making a push to be more transparent and open and boost sagging morale - starting",0
4,37.0,2,1,"The push, described by a senior State Department official, comes as questions about his future continue to haunt Tillerson, after a White House plot to oust him was leaked to the press two weeks ago.",1
4,37.0,2,2,But Tillerson doubled down on his plans to revamp the nation's foreign service agency and pushed back on continued reports that it was being dismantled.,0
4,37.0,2,3,"In particular, after a monthslong multimillion-dollar process that included 35,000 State Department and USAID employees taking an online survey, 300 in-person interviews and employee-led teams narrowing those ideas down with the help of two outside c",0
4,37.0,2,4,"Some of the ideas got applause from those in attendance in Washington, such as an end to the hiring freeze for employees' spouses at posts around the world.",0
4,37.0,2,5,"But that freeze was implemented by Tillerson, and a broader one remains in place for department employees.",0
4,37.0,2,6,"It's been the cause of much frustration for missions and diplomats, although the State Department counters that Tillerson has signed 2,400 exemptions and denied only one to two dozen.",0
4,37.0,2,7,"Tillerson also got applause for announcing a streamlining of the security clearance process, which ""was frustrating for me,"" he said to laughs, and for changes to personnel policy that allow employees on medical or maternity leave to telecommute inst",0
4,37.0,2,8,"But after months of planning that was seen as secretive by Capitol Hill and cuts to staffing through attrition, resignations, retirements and buy-outs, critics called it a small pot to show for his efforts.",1
4,37.0,2,9,"""These are drops in a bucket compared to the magnitude of issues facing this department,"" Sen. Ben Cardin, D-Md., the ranking member of the Senate Foreign Relations Committee, said in a statement.",0
4,37.0,2,10,"""These problems have been needlessly inflicted by this administration ...",0
4,37.0,2,11,"It will take a lot of hard work to help State and USAID recover from the damage the freeze and rudderless 'redesign' have done.""",1
4,37.0,2,12,"Tillerson referred to some bigger changes coming down the line, including upgrading and integrating the IT and HR systems, streamlining the process for policy to be created and raised to his attention and eliminating duplicative systems and processe",0
4,37.0,2,13,"He said that there will be no embassy or consulate closures but that there will be a re-evaluation of how many people are needed at various posts - citing London, Paris and Rome as missions that will likely be cut back.",0
4,37.0,2,14,"These new projects are two or three years in the future, he said - implying that he was sticking around to see them through.",0
4,37.0,2,15,"In the face of the reports that he was being ousted, Tillerson was at his most passionate talking about organizational performance, saying finding ways to increase it has been ""one of the things I've gotten the greatest satisfaction from"" in his car",0
4,37.0,2,16,"""The actual task at hand of dealing with North Korea?",0
4,37.0,2,17,"I don't enjoy that,"" he told the room of employees and those watching at posts around the world.",0
4,37.0,2,18,"""But I enjoy working with Susan Thornton on it,"" referring to the acting assistant secretary of state for East Asian and Pacific affairs as an example of a colleague he's gotten to know.",0
4,37.0,2,19,"""Unleashing"" the talent of the department's personnel seemed to be his top priority.",0
4,38.0,1,t,Trumplomacy: Tillerson's 2018 hopes for North Korea,0
4,38.0,1,0,"The reticent Secretary of State spoke at great length on Tuesday, first in a town hall meeting with State Department staff, and then in a policy speech at the Atlantic Council.",0
4,38.0,1,1,"The headlines are that he's trying to find a way just to get in the same room, around the same table, as the North Koreans, that he's announced the first steps of his controversial department redesign - ""quick wins"" he called them - and that he plans",0
4,38.0,1,2,"Oh, and he's more comfortable with cowboy culture than Washington politicos.",0
4,38.0,1,3,"The North Korea line came up in a question-and-answer session after two scripted speeches on the same topic, and the White House was quick to say it wasn't a policy shift.",0
4,38.0,1,4,But it sounded like a softening.,0
4,38.0,1,5,"Tillerson said Washington was ready to talk without preconditions, whenever Pyongyang was ready, and that first chat could be about anything, even the weather.",0
4,38.0,1,6,"In the past he's been vague about preconditions, but suggested the North Koreans would have to at least demonstrate a willingness to consider giving up their nuclear arsenal.",0
4,38.0,1,7,"So his readiness for talks of any kind, at least initially, is interesting.",0
4,38.0,1,8,"And this coincides with a very senior UN visit to Pyongyang, by the Undersecretary General Jeffrey Feltman.",0
4,38.0,1,9,"He urged North Korean officials to consider ""talks about talks"", in what he described as the most important mission he has ever taken.",0
4,38.0,1,10,"President Trump has taken a much tougher line in his public statements - famously tweeting that Tillerson was wasting his time trying to negotiate with ""Little Rocket Man,"" his derogatory nickname for Kim Jong Un.",0
4,38.0,1,11,"But in practice he's gone along with Tillerson's diplomatic strategy, for now.",0
4,38.0,1,12,And the secretary of state remained clear about the goal: that the US ultimately could not accept a nuclear-armed North Korea.,0
4,38.0,1,13,"Kim Jong Un, meanwhile, has been saying that his country aims to be the ""strongest nuclear power"" in the world.",0
4,38.0,1,14,"So no imminent visits to North Korea for Tillerson, but he will be travelling to South America and Africa in the new year, which suggests he plans to stay on for a bit longer as the country's top diplomat, despite reports that Trump doesn't get alon",0
4,38.0,1,15,Tillerson gave a nod to his difficult year when asked by a State Department employee whether he was enjoying his job.,0
4,38.0,1,16,"""I'm learning to enjoy it,"" he said, to laughter from the floor.",0
4,38.0,1,17,"He explained that he didn't enjoy the actual task of dealing with countries like North Korea and Pakistan, but he did enjoy working with the department's diplomats and experts on these topics.",0
4,38.0,1,18,His town hall was an effort to connect with staff who've have been alienated by the perception that he's gutting the State Department amidst budget cuts and hiring freezes.,0
4,38.0,1,19,Tillerson gave them their first briefing on his project to redesign the department: he presented plans to revamp its outdated information technology; streamline its functions; and improve career management.,0
4,38.0,2,t,Trumplomacy: Tillerson's 2018 hopes for North Korea,0
4,38.0,2,0,"The reticent Secretary of State spoke at great length on Tuesday, first in a town hall meeting with State Department staff, and then in a policy speech at the Atlantic Council.",0
4,38.0,2,1,"The headlines are that he's trying to find a way just to get in the same room, around the same table, as the North Koreans, that he's announced the first steps of his controversial department redesign - ""quick wins"" he called them - and that he plans",0
4,38.0,2,2,"Oh, and he's more comfortable with cowboy culture than Washington politicos.",0
4,38.0,2,3,"The North Korea line came up in a question-and-answer session after two scripted speeches on the same topic, and the White House was quick to say it wasn't a policy shift.",0
4,38.0,2,4,But it sounded like a softening.,0
